OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOID20,NAME20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,GID,TOTAL_AC,LAND_AC,TCAN_AC,TCAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,PLOT_AC,PLOT_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_V_AC,UN_V_PCT,TO_UN_AC,TO_UN_PCT,UN_IA_AC,UN_IA_PCT,UN_SL_AC,UN_SL_PCT,WTR_AC,WTR_PCT,UTC_AC_06,UTC_PCT_06,UTCAC0620,UTCPCT0620,UTC_AC_11,UTC_PCT_11,UTCAC1120,UTCPCT1120,UTC_AC_15,UTC_PCT_15,UTCAC1520,UTCPCT1520,GIS_ID,GLOBALID,SHAPEAREA,SHAPELEN
5188,11,001,007201,3001,110010072013001,Block 3001,G5040,S,15364,0,+38.8754485,-076.9941577,1343,3.79,3.79,0.66,17.53,0.37,9.86,1.11,29.27,2.75,72.57,0.92,24.19,0.13,3.41,0.4,10.57,0.19,5.13,0,0,0,0.05,0.66,17.53,0.36,9.52,0.9,23.83,0.54,14.31,0,0,2.22,58.64,2.22,58.59,0,0.05,0,0,0.63,16.62269129,0.03,0.90730871,0.49,12.92875989,0.17,4.60124011,0.73,19.26121372,-0.07,-1.73121372,UTC_BlockPly_2020_1343,{EA5EE1C6-D68C-4795-A5E7-589307C13702},0,0
5189,11,001,006400,1000,110010064001000,Block 1000,G5040,S,14102,0,+38.8755493,-077.0094995,360,3.48,3.48,0.53,15.1,0.06,1.66,0.91,26.04,2.9,83.24,1.25,35.85,0.16,4.52,0.22,6.28,0.37,10.55,0,0,0,0,0.53,15.1,0.06,1.62,0.43,12.46,0.38,10.84,0,0,2.52,72.44,2.52,72.44,0,0,0,0,0.29,8.33333333,0.24,6.76666667,0.64,18.3908046,-0.11,-3.2908046,0.52,14.94252874,0.01,0.15747126,UTC_BlockPly_2020_360,{7662914F-841C-4A93-9A45-CFE788604A23},0,0
5190,11,001,007201,1003,110010072011003,Block 1003,G5040,S,1339,0,+38.8755069,-077.0090604,3051,0.33,0.33,0,0,0,0,0,0,0.33,100,0.32,96.89,0,0,0.01,3.11,0,0,0,0,0,0,0,0,0,0,0.01,3.11,0.01,3.11,0,0,0.32,96.89,0.32,96.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTC_BlockPly_2020_3051,{CE7CFE2B-2183-4C07-A4C1-2DAAF1F76B7F},0,0
5191,11,001,007201,1002,110010072011002,Block 1002,G5040,S,14195,0,+38.8755531,-077.0086197,3985,3.5,3.5,0.07,1.88,0,0.04,1.73,49.29,3.44,98.07,0.97,27.63,0.1,2.89,0.34,9.76,0.3,8.5,0,0,0,0,0.07,1.88,0,0.04,0.44,12.69,0.44,12.65,0,0,2.99,85.42,2.99,85.42,0,0,0,0,0.08,2.28571429,-0.01,-0.40571429,0.19,5.42857143,-0.12,-3.54857143,0.12,3.42857143,-0.05,-1.54857143,UTC_BlockPly_2020_3985,{2B4CB621-8EC7-405E-992A-6B916201372C},0,0
5192,11,001,011001,2000,110010110012000,Block 2000,G5040,S,58746,0,+38.8755858,-077.0158640,1930,14.51,14.51,4.93,33.97,1.57,10.84,3.7,25.52,7.97,54.91,1.45,10.01,0.36,2.51,1.02,6.99,1.43,9.88,0,0,0.04,0.29,4.93,33.97,1.53,10.53,2.95,20.34,1.42,9.81,0,0,6.63,45.7,6.59,45.41,0.04,0.29,0,0,3.67,25.29290145,1.26,8.67709855,6.02,41.48862853,-1.09,-7.51862853,5.5,37.90489318,-0.57,-3.93489318,UTC_BlockPly_2020_1930,{2CAA01B6-7F3B-431D-A521-E156E0908E44},0,0
5193,11,001,006400,1002,110010064001002,Block 1002,G5040,S,13080,0,+38.8755461,-077.0110266,801,3.23,3.23,1.28,39.57,0.28,8.73,0.67,20.59,1.67,51.7,0.56,17.25,0,0,0.13,4.07,0.32,9.8,0,0,0,0,1.28,39.57,0.28,8.68,0.41,12.79,0.13,4.11,0,0,1.54,47.64,1.54,47.64,0,0,0,0,1.17,36.22291022,0.11,3.34708978,1.61,49.84520124,-0.33,-10.27520124,1.29,39.9380805,-0.01,-0.3680805,UTC_BlockPly_2020_801,{300AB9D3-2C94-486D-8087-33AC3339B863},0,0
5194,11,001,006400,1004,110010064001004,Block 1004,G5040,S,50871,0,+38.8750790,-077.0133176,1715,12.57,12.57,3.28,26.11,2.75,21.89,1.62,12.89,6.53,51.94,1.35,10.74,0.83,6.63,1.05,8.34,1.68,13.34,0,0,0.01,0.05,3.28,26.11,0.46,3.65,1.95,15.51,1.49,11.87,2.28,18.17,7.34,58.37,5.05,40.15,0.01,0.05,0,0,2.36,18.77486078,0.92,7.33513922,3.66,29.11694511,-0.38,-3.00694511,3.59,28.56006364,-0.31,-2.45006364,UTC_BlockPly_2020_1715,{3E081173-9E4E-454F-9DE5-535D35A2210D},0,0
5195,11,001,006400,1003,110010064001003,Block 1003,G5040,S,13522,0,+38.8755502,-077.0117856,2447,3.34,3.34,1.34,40.01,0.4,12.11,0.52,15.57,1.6,47.88,0.75,22.59,0,0,0.18,5.27,0.15,4.44,0,0,0,0,1.34,40.01,0.4,12.11,0.58,17.38,0.18,5.27,0,0,1.42,42.61,1.42,42.61,0,0,0,0,1.26,37.7245509,0.08,2.2854491,1.68,50.2994012,-0.34,-10.2894012,1.31,39.22155689,0.03,0.78844311,UTC_BlockPly_2020_2447,{C6A60781-4C4E-4247-A768-A653098C1445},0,0
5196,11,001,006400,1001,110010064001001,Block 1001,G5040,S,13137,0,+38.8755488,-077.0102777,3701,3.24,3.24,0.82,25.16,0.11,3.45,1.16,35.89,2.31,71.35,0.57,17.46,0,0,0.19,5.75,0.4,12.26,0,0,0,0.04,0.82,25.16,0.11,3.42,0.3,9.2,0.19,5.78,0,0,2.13,65.64,2.13,65.6,0,0.04,0,0,0.78,24.07407407,0.04,1.08592593,0.92,28.39506173,-0.1,-3.23506173,0.86,26.54320988,-0.04,-1.38320988,UTC_BlockPly_2020_3701,{04FB4F7E-03EB-464F-9AC8-7A70E6AFFC4F},0,0
5197,11,001,009901,2008,110010099012008,Block 2008,G5040,S,13547,0,+38.8760103,-076.9598476,1673,3.35,3.35,1.18,35.38,0.96,28.72,0.42,12.65,1.2,35.9,0.52,15.62,0,0,0.01,0.43,0.24,7.2,0,0,0,0,1.18,35.38,0.96,28.72,0.98,29.15,0.01,0.43,0,0,1.19,35.47,1.19,35.47,0,0,0,0,1.15,34.32835821,0.03,1.05164179,1.06,31.64179104,0.12,3.73820896,1.16,34.62686567,0.02,0.75313433,UTC_BlockPly_2020_1673,{E5F285E9-717D-4335-B49F-B2DF01249A62},0,0
5198,11,001,007709,2000,110010077092000,Block 2000,G5040,S,4414,0,+38.8759466,-076.9651038,1053,1.09,1.09,0.08,7.41,0.09,8.63,0.16,15.11,0.92,83.96,0.32,29.27,0.21,18.8,0.12,11.33,0.1,9.45,0,0,0,0,0.08,7.41,0.09,8.61,0.42,38.76,0.33,30.15,0,0,0.59,53.83,0.59,53.83,0,0,0,0,0.13,11.9266055,-0.05,-4.5166055,0.11,10.09174312,-0.03,-2.68174312,0.09,8.25688073,-0.01,-0.84688073,UTC_BlockPly_2020_1053,{E4E61D0B-D057-47D6-B550-60D65DC6D65E},0,0
5199,11,001,009901,1005,110010099011005,Block 1005,G5040,S,13962,0,+38.8755065,-076.9638493,4379,3.45,3.45,0.73,21.29,0.77,22.39,0.72,20.94,1.94,56.32,0.57,16.59,0,0,0.11,3.33,0.53,15.46,0,0,0,0,0.73,21.29,0.77,22.39,0.89,25.72,0.11,3.33,0,0,1.83,52.99,1.83,52.99,0,0,0,0,0.64,18.55072464,0.09,2.73927536,0.63,18.26086957,0.1,3.02913043,0.64,18.55072464,0.09,2.73927536,UTC_BlockPly_2020_4379,{C00E8364-9F31-4A2F-AAE2-CBCBE4DCEA4F},0,0
5200,11,001,007709,1017,110010077091017,Block 1017,G5040,S,18927,0,+38.8754917,-076.9680539,5348,4.68,4.68,0.71,15.21,1.04,22.13,1.14,24.39,2.93,62.66,0.78,16.61,0.26,5.56,0.31,6.63,0.44,9.48,0,0,0,0,0.71,15.21,1.04,22.13,1.61,34.32,0.57,12.19,0,0,2.36,50.47,2.36,50.47,0,0,0,0,0.81,17.30769231,-0.1,-2.09769231,0.66,14.1025641,0.05,1.1074359,0.73,15.5982906,-0.02,-0.3882906,UTC_BlockPly_2020_5348,{57F12B37-58FD-4E57-84A4-40AB17C77A59},0,0
5201,11,001,007601,5002,110010076015002,Block 5002,G5040,S,1077,0,+38.8759849,-076.9767838,5217,0.27,0.27,0.01,5.01,0.14,51.9,0,0,0.11,42.9,0.03,10.86,0,0,0.07,25.72,0.02,6.31,0,0.18570102,0,0,0.01,5.02,0.14,52,0.21,77.77,0.07,25.77,0,0,0.05,17.21,0.05,17.21,0,0,0,0.19,0.03,11.11111111,-0.02,-6.09111111,0.02,7.40740741,-0.01,-2.38740741,0.02,7.40740741,-0.01,-2.38740741,UTC_BlockPly_2020_5217,{29CC367A-35B0-4F39-923A-025A85701592},0,0
5202,11,001,007601,5003,110010076015003,Block 5003,G5040,S,1918,0,+38.8756257,-076.9755339,3959,0.47,0.47,0,0,0,0,0,0,0.47,100,0.47,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,100,0.47,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTC_BlockPly_2020_3959,{1A7E5D2F-7F7D-4EBF-B9A1-4FC423A7F4D2},0,0
5203,11,001,007601,5006,110010076015006,Block 5006,G5040,S,21957,0,+38.8756658,-076.9777120,5715,5.43,5.23,0.69,12.67,3.43,63.21,0,0,1.11,20.51,0.33,6.1,0,0,0.6,11.1,0.18,3.31,0.2,3.60540811,0,0,0.69,13.15,3.43,65.58,4.03,77.1,0.6,11.52,0,0,0.51,9.76,0.51,9.76,0,0,0.2,3.74,1.41,26.95984704,-0.72,-13.80984704,0.73,13.95793499,-0.04,-0.80793499,0.64,12.23709369,0.05,0.91290631,UTC_BlockPly_2020_5715,{03AF6572-4478-42CA-9D0D-243908C8E176},0,0
5204,11,001,007601,5004,110010076015004,Block 5004,G5040,S,12192,0,+38.8753651,-076.9760241,5082,3.01,3.01,0.27,8.91,1.29,42.72,0,0,1.46,48.37,1.01,33.56,0,0,0.22,7.19,0.23,7.62,0,0,0,0,0.27,8.91,1.29,42.7,1.5,49.91,0.22,7.22,0,0,1.24,41.18,1.24,41.18,0,0,0,0,0.26,8.63787375,0.01,0.27212625,0.15,4.9833887,0.12,3.9266113,0.29,9.6345515,-0.02,-0.7245515,UTC_BlockPly_2020_5082,{AC8AF5E1-3CE2-4662-A9C1-CEB3482020C6},0,0
5205,11,001,009901,2003,110010099012003,Block 2003,G5040,S,25065,0,+38.8750685,-076.9552968,3966,6.19,6.19,1.26,20.28,2.55,41.21,0.93,15.07,2.39,38.51,1.07,17.2,0,0,0,0,0.39,6.23,0,0,0,0,1.26,20.28,2.55,41.21,2.55,41.21,0,0,0,0,2.39,38.51,2.39,38.51,0,0,0,0,1.41,22.77867528,-0.15,-2.49867528,1.22,19.7092084,0.04,0.5707916,1.47,23.74798061,-0.21,-3.46798061,UTC_BlockPly_2020_3966,{339E560B-DFE1-4794-A405-286E3DB129B8},0,0
5206,11,001,007709,2001,110010077092001,Block 2001,G5040,S,16730,0,+38.8753090,-076.9658161,312,4.13,4.13,1.16,28.18,0.76,18.41,0.96,23.28,2.21,53.42,0.67,16.27,0,0,0.19,4.63,0.38,9.24,0,0,0,0,1.16,28.18,0.76,18.4,0.95,23.04,0.19,4.64,0,0,2.02,48.78,2.02,48.78,0,0,0,0,1.08,26.15012107,0.08,2.02987893,1.18,28.57142857,-0.02,-0.39142857,1.21,29.29782082,-0.05,-1.11782082,UTC_BlockPly_2020_312,{ABCD31FB-1D53-4D5D-BE7B-1CF06227CBE7},0,0
5207,11,001,007201,3004,110010072013004,Block 3004,G5040,S,17277,0,+38.8747088,-076.9945877,1734,4.27,4.27,0.87,20.44,0.9,21.08,1.36,31.93,2.5,58.48,0.87,20.39,0,0,0.23,5.44,0.03,0.72,0,0,0,0,0.87,20.44,0.9,20.96,1.13,26.52,0.24,5.56,0,0,2.27,53.04,2.27,53.04,0,0,0,0,0.67,15.69086651,0.2,4.74913349,0.84,19.67213115,0.03,0.76786885,1.05,24.59016393,-0.18,-4.15016393,UTC_BlockPly_2020_1734,{40C47C1C-CA31-4020-90EF-149BAC618DAF},0,0
5208,11,001,007201,3003,110010072013003,Block 3003,G5040,S,51748,0,+38.8743913,-076.9958031,5346,12.78,12.78,3.1,24.25,0.45,3.54,5.95,46.52,9.23,72.19,2,15.61,0.12,0.92,0.93,7.24,0.24,1.9,0,0,0,0.02,3.1,24.25,0.42,3.26,1.47,11.53,1.06,8.27,0.02,0.18,8.21,64.23,8.19,64.03,0,0.02,0,0,1.78,13.92801252,1.32,10.32198748,3.3,25.82159624,-0.2,-1.57159624,3.05,23.86541471,0.05,0.38458529,UTC_BlockPly_2020_5346,{74ABA842-6725-4840-B8D9-E9B030B0096D},0,0
5209,11,001,007601,5005,110010076015005,Block 5005,G5040,S,201026,0,+38.8729952,-076.9823556,4082,49.67,49.67,3.98,8.02,34.24,68.95,0.31,0.62,11.44,23.03,5.94,11.95,1.68,3.39,1.04,2.09,2.47,4.98,0,0.006965,0,0,3.98,8.02,31.86,64.16,34.59,69.65,2.73,5.49,2.34,4.72,11.09,22.34,8.75,17.62,0,0,0,0.01,6.26,12.60318099,-2.28,-4.58318099,3.05,6.14052748,0.93,1.87947252,4.74,9.54298369,-0.76,-1.52298369,UTC_BlockPly_2020_4082,{8EDE1E5F-C001-4367-AF5B-654D7D88525B},0,0
5210,11,001,009901,2011,110010099012011,Block 2011,G5040,S,13570,0,+38.8751385,-076.9581989,5957,3.35,3.35,1.21,36.1,0.93,27.58,0.41,12.11,1.22,36.32,0.4,11.78,0,0,0.07,1.97,0.35,10.47,0,0,0,0,1.21,36.1,0.93,27.58,0.99,29.55,0.07,1.97,0,0,1.15,34.35,1.15,34.35,0,0,0,0,1.57,46.86567164,-0.36,-10.76567164,1.6,47.76119403,-0.39,-11.66119403,1.62,48.35820896,-0.41,-12.25820896,UTC_BlockPly_2020_5957,{8B113630-C64F-4680-AC22-F42449F6E42D},0,0
5211,11,001,007707,2005,110010077072005,Block 2005,G5040,S,14135,0,+38.8753035,-076.9328874,2755,3.49,3.49,1.38,39.59,0.69,19.88,0.38,10.96,1.41,40.53,0.5,14.28,0,0,0.07,2.14,0.46,13.15,0,0,0,0,1.38,39.59,0.69,19.85,0.77,22.02,0.08,2.17,0,0,1.34,38.39,1.34,38.39,0,0,0,0,1.15,32.9512894,0.23,6.6387106,1.52,43.5530086,-0.14,-3.9630086,1.57,44.98567335,-0.19,-5.39567335,UTC_BlockPly_2020_2755,{CE889888-1902-4A00-82A5-02699C6A77C7},0,0
5212,11,001,009901,2009,110010099012009,Block 2009,G5040,S,160186,0,+38.8736393,-076.9548196,1900,39.58,39.47,31.63,79.92,3.95,9.97,1.19,3,3.89,9.84,1.91,4.83,0,0,0.12,0.29,0.68,1.72,0.11,0.27409063,0,0,31.63,80.13,3.95,10,4.06,10.3,0.12,0.29,0,0,3.78,9.57,3.78,9.57,0,0,0.11,0.27,32.89,83.32911072,-1.26,-3.19911072,32.65,82.72105397,-1.02,-2.59105397,33.13,83.93716747,-1.5,-3.80716747,UTC_BlockPly_2020_1900,{0F52E9DC-5932-4952-AC72-CED5CBC55098},0,0
5213,11,001,009901,1003,110010099011003,Block 1003,G5040,S,18964,0,+38.8749372,-076.9624003,2820,4.68,4.68,1.93,41.34,1.17,25,0.47,10.12,1.57,33.66,0.66,14.03,0,0,0.05,0.97,0.4,8.54,0,0,0,0,1.93,41.34,1.17,25,1.22,25.97,0.05,0.97,0,0,1.53,32.69,1.53,32.69,0,0,0,0,1.84,39.31623932,0.09,2.02376068,1.88,40.17094017,0.05,1.16905983,1.92,41.02564103,0.01,0.31435897,UTC_BlockPly_2020_2820,{94C2F570-0C4D-41CC-B811-1A30F3EAD6A7},0,0
5214,11,001,007201,3007,110010072013007,Block 3007,G5040,S,24912,0,+38.8744404,-076.9932203,2205,6.16,6.16,0.67,10.89,0.16,2.58,2.96,48.07,5.33,86.53,1.47,23.95,0.16,2.54,0.39,6.41,0.34,5.56,0,0,0,0,0.67,10.89,0.15,2.44,0.71,11.54,0.56,9.1,0,0,4.78,77.57,4.78,77.57,0,0,0,0,0.56,9.09090909,0.11,1.79909091,0.43,6.98051948,0.24,3.90948052,0.6,9.74025974,0.07,1.14974026,UTC_BlockPly_2020_2205,{95D022CD-E435-45DA-9B0D-8F71A422331D},0,0
5215,11,001,980000,1191,110019800001191,Block 1191,G5040,S,0,143331,+38.8732522,-077.0488208,1782,35.42,0.39,0.37,1.05,0,0.01,0,0,0.01,0.04,0.01,0.03,0,0,0,0,0,0.01,35.03,98.89413718,0,0,0.37,95.02,0,1.2,0.01,1.51,0,0.32,0,0,0.01,3.47,0.01,3.47,0,0,35.03,8942.71,0.15,38.46153846,0.22,56.55846154,0.73,100,-0.36,-4.98,0.62,100,-0.25,-4.98,UTC_BlockPly_2020_1782,{52109FBC-BE2A-41D5-93F5-BD76AE9896D8},0,0
5216,11,001,009901,1004,110010099011004,Block 1004,G5040,S,4014,0,+38.8750596,-076.9643620,1152,1,1,0.36,36.28,0.15,15.18,0.16,16.1,0.48,48.54,0.19,19.22,0,0,0.06,6.02,0.07,7.21,0,0,0,0,0.36,36.28,0.15,15.08,0.21,21.2,0.06,6.12,0,0,0.42,42.52,0.42,42.52,0,0,0,0,0.28,28,0.08,8.28,0.26,26,0.1,10.28,0.34,34,0.02,2.28,UTC_BlockPly_2020_1152,{7B9A91CA-2451-48FB-ABB5-43C1370B67CF},0,0
5217,11,001,007709,1016,110010077091016,Block 1016,G5040,S,7686,0,+38.8749391,-076.9690144,5475,1.9,1.9,0.46,24.24,0.28,14.95,0.44,23.4,1.15,60.81,0.3,16.04,0,0,0.12,6.34,0.29,15.03,0,0,0,0,0.46,24.24,0.28,14.95,0.4,21.29,0.12,6.34,0,0,1.03,54.47,1.03,54.47,0,0,0,0,0.4,21.05263158,0.06,3.18736842,0.41,21.57894737,0.05,2.66105263,0.48,25.26315789,-0.02,-1.02315789,UTC_BlockPly_2020_5475,{96019E21-87E9-415D-AA75-A2D2B6708D89},0,0
5218,11,001,007601,5008,110010076015008,Block 5008,G5040,S,2168,0,+38.8750058,-076.9752475,2169,0.54,0.54,0,0,0,0,0,0,0.54,100,0.54,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,100,0.54,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTC_BlockPly_2020_2169,{3A099DF9-CB9F-45B3-A48F-B55358FA5349},0,0
5219,11,001,007601,5012,110010076015012,Block 5012,G5040,S,2811,0,+38.8748622,-076.9737899,1803,0.69,0.69,0,0,0,0,0,0,0.69,100,0.69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,100,0.69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTC_BlockPly_2020_1803,{AFE39391-C982-420D-9F49-E777159AC0E5},0,0
5220,11,001,007709,1015,110010077091015,Block 1015,G5040,S,8400,0,+38.8747008,-076.9697393,352,2.08,2.08,0.35,16.74,0.43,20.5,0.4,19.37,1.3,62.76,0.47,22.51,0.08,3.68,0.1,4.64,0.26,12.56,0,0,0,0,0.35,16.74,0.42,20.42,0.6,28.82,0.17,8.4,0,0,1.13,54.44,1.13,54.44,0,0,0,0,0.39,18.75,-0.04,-2.01,0.38,18.26923077,-0.03,-1.52923077,0.45,21.63461538,-0.1,-4.89461538,UTC_BlockPly_2020_352,{5A2D6320-C033-4649-AD18-4B35090C57A6},0,0
5221,11,001,007601,5013,110010076015013,Block 5013,G5040,S,11909,0,+38.8746592,-076.9746861,641,2.94,2.94,0.51,17.39,1.19,40.28,0,0,1.25,42.33,0.88,29.95,0,0,0.11,3.57,0.26,8.82,0,0,0,0,0.51,17.39,1.19,40.28,1.29,43.84,0.11,3.57,0,0,1.14,38.76,1.14,38.76,0,0,0,0,0.5,17.00680272,0.01,0.38319728,0.42,14.28571429,0.09,3.10428571,0.94,31.97278912,-0.43,-14.58278912,UTC_BlockPly_2020_641,{9E03E03D-20C6-41F7-9E04-27BB80447999},0,0
5222,11,001,007709,2002,110010077092002,Block 2002,G5040,S,5574,0,+38.8748278,-076.9671109,5817,1.38,1.38,0.26,18.59,0.16,11.73,0.2,14.69,0.96,69.68,0.3,22.06,0.11,7.83,0.14,9.88,0.21,15.21,0,0,0,0,0.26,18.59,0.16,11.35,0.4,29.1,0.24,17.75,0,0.34,0.72,52.31,0.71,51.97,0,0,0,0,0.41,29.71014493,-0.15,-11.12014493,0.27,19.56521739,-0.01,-0.97521739,0.27,19.56521739,-0.01,-0.97521739,UTC_BlockPly_2020_5817,{B3BB9566-C138-43D5-B698-C5D14F57C9C3},0,0
5223,11,001,007709,2008,110010077092008,Block 2008,G5040,S,4449,0,+38.8747553,-076.9656781,5576,1.1,1.1,0.45,41.27,0.15,13.81,0.08,7.47,0.49,44.92,0.32,28.9,0,0,0.07,6.79,0.02,1.75,0,0,0,0,0.45,41.27,0.15,13.52,0.23,20.6,0.08,7.09,0,0,0.42,38.12,0.42,38.12,0,0,0,0,0.47,42.72727273,-0.02,-1.45727273,0.5,45.45454545,-0.05,-4.18454545,0.52,47.27272727,-0.07,-6.00272727,UTC_BlockPly_2020_5576,{B42AFAD2-53CE-482D-9703-3E246F829BBD},0,0
5224,11,001,007709,2003,110010077092003,Block 2003,G5040,S,1013,0,+38.8747267,-076.9679737,3561,0.25,0.25,0.01,4.14,0.02,8.48,0,0,0.22,87.38,0.16,64.99,0,0,0.04,14.2,0.02,8.19,0,0,0,0,0.01,4.14,0.02,8.48,0.06,22.68,0.04,14.2,0,0,0.18,73.18,0.18,73.18,0,0,0,0,0.05,20,-0.04,-15.86,0.01,4,0,0.14,0.01,4,0,0.14,UTC_BlockPly_2020_3561,{9263B035-64BE-4C91-99F7-08EBD10134A6},0,0
5225,11,001,007201,3010,110010072013010,Block 3010,G5040,S,21480,0,+38.8738959,-076.9972147,2860,5.31,5.31,0.27,5.13,0.07,1.3,3.44,64.81,4.96,93.56,0.58,10.93,0,0,0.66,12.46,0.28,5.35,0,0,0,0.01,0.27,5.13,0.06,1.07,0.73,13.77,0.67,12.7,0,0,4.3,81.1,4.3,81.09,0,0.01,0,0,0,0,0.27,5.13,0.14,2.63653484,0.13,2.49346516,0.27,5.08474576,0,0.04525424,UTC_BlockPly_2020_2860,{754F3E83-F9E3-4328-AB6C-6D79E91A3FD8},0,0
5226,11,001,009902,1002,110010099021002,Block 1002,G5040,S,20183,0,+38.8737712,-076.9379516,1853,4.99,4.99,2.9,58.25,0.83,16.69,0.35,7.06,1.25,25.05,0.55,11.11,0,0,0.04,0.9,0.3,5.98,0,0,0,0,2.9,58.25,0.83,16.67,0.88,17.57,0.04,0.9,0,0,1.21,24.18,1.21,24.18,0,0,0,0,3.48,69.73947896,-0.58,-11.48947896,3.71,74.34869739,-0.81,-16.09869739,3.28,65.73146293,-0.38,-7.48146293,UTC_BlockPly_2020_1853,{BAFB5D7A-0EBE-428B-A441-DC8034EA4052},0,0
5227,11,001,007201,2004,110010072012004,Block 2004,G5040,S,33952,0,+38.8738220,-076.9985388,5469,8.39,8.38,0.32,3.87,1.12,13.4,4.32,51.45,6.93,82.58,0.56,6.64,0.47,5.56,0.99,11.85,0.59,7.08,0.01,0.15610273,0,0,0.32,3.88,1.12,13.4,2.58,30.85,1.46,17.45,0,0,5.47,65.27,5.47,65.27,0,0,0.01,0.16,0.01,0.11933174,0.31,3.76066826,0.26,3.1026253,0.06,0.7773747,0.24,2.86396181,0.08,1.01603819,UTC_BlockPly_2020_5469,{601648E6-65A4-4642-A5E1-D933B0BBEB6A},0,0
5228,11,001,007707,1022,110010077071022,Block 1022,G5040,S,12083,0,+38.8742787,-076.9363307,554,2.99,2.99,0.99,33.1,0.76,25.42,0.43,14.52,1.24,41.48,0.47,15.72,0,0,0.06,1.96,0.28,9.28,0,0,0,0,0.99,33.1,0.76,25.42,0.82,27.38,0.06,1.96,0,0,1.18,39.52,1.18,39.52,0,0,0,0,1,33.44481605,-0.01,-0.34481605,0.91,30.43478261,0.08,2.66521739,1.15,38.46153846,-0.16,-5.36153846,UTC_BlockPly_2020_554,{819001B2-2091-4ED8-89CD-8AFB7E42BBF0},0,0
5229,11,001,007707,1019,110010077071019,Block 1019,G5040,S,13948,0,+38.8741278,-076.9353924,2347,3.45,3.45,1.26,36.45,0.84,24.48,0.43,12.39,1.35,39.06,0.58,16.77,0,0,0.09,2.74,0.25,7.17,0,0,0,0,1.26,36.45,0.84,24.48,0.94,27.22,0.09,2.74,0,0,1.25,36.33,1.25,36.33,0,0,0,0,1.43,41.44927536,-0.17,-4.99927536,1.28,37.10144928,-0.02,-0.65144928,1.27,36.8115942,-0.01,-0.3615942,UTC_BlockPly_2020_2347,{319F8EFD-E2A9-42C3-8FDA-84B5B34FE42E},0,0
5230,11,001,007707,1020,110010077071020,Block 1020,G5040,S,11077,0,+38.8743039,-076.9343891,3733,2.74,2.74,1.11,40.73,0.39,14.12,0.35,12.69,1.24,45.15,0.41,15.03,0.21,7.83,0.08,2.92,0.18,6.69,0,0,0,0,1.11,40.73,0.39,14.1,0.68,24.86,0.29,10.76,0,0,0.94,34.41,0.94,34.41,0,0,0,0,1.08,39.41605839,0.03,1.31394161,1.01,36.86131387,0.1,3.86868613,1.2,43.79562044,-0.09,-3.06562044,UTC_BlockPly_2020_3733,{79810020-F546-47C9-86CE-D049653A8AD4},0,0
5231,11,001,007201,4002,110010072014002,Block 4002,G5040,S,132686,0,+38.8728542,-077.0046045,444,32.78,32.57,2.27,6.91,2.36,7.21,6.8,20.74,27.94,85.25,3.58,10.91,6.68,20.4,4.03,12.29,6.85,20.91,0.2,0.62122103,0,0.01,2.27,6.95,2.12,6.51,11.33,34.78,9.21,28.27,0.22,0.69,18.98,58.26,18.75,57.57,0,0.01,0.2,0.63,1.07,3.28523181,1.2,3.66476819,1.61,4.94319926,0.66,2.00680074,2.07,6.35554191,0.2,0.59445809,UTC_BlockPly_2020_444,{1050BD32-A328-43D5-AD92-5DD98228D103},0,0
5232,11,001,007201,2002,110010072012002,Block 2002,G5040,S,15661,0,+38.8743384,-077.0013038,2574,3.87,3.87,0.59,15.33,0.02,0.49,1.82,46.96,3.26,84.19,0.61,15.66,0,0,0.63,16.28,0.2,5.29,0,0,0,0,0.59,15.33,0.02,0.49,0.65,16.77,0.63,16.28,0,0,2.63,67.91,2.63,67.91,0,0,0,0,0,0,0.59,15.33,0.01,0.25839793,0.58,15.07160207,0.21,5.42635659,0.38,9.90364341,UTC_BlockPly_2020_2574,{5AAD6E80-4870-4DE6-8C3E-EAD6D4D6E794},0,0
